symbol,entry_ts,exit_ts,entry,exit,why,pnl,rise_pct,rise_bars,retrace_bars,qv24h,taker_buy_60,vol60_bp,n_legs,entry_at
MUSDT,1782377340000,1782379020000,0.7487,0.7807277222222223,SL,-8.7756,8.05,9,5,120622805.79840001,0.4993,129.45,5,2026-06-25 08:49:00
IDOLUSDT,1782384720000,1782385440000,0.02166,0.020584408389954054,TP,9.7116,8.86,24,11,26541906.561229996,0.4977,61.12,2,2026-06-25 10:52:00
QUSDT,1782387840000,1782389640000,0.017412,0.017735,TIME,-3.9301,7.15,18,112,2085190.877953,0.4296,36.4,1,2026-06-25 11:44:00
CARVUSDT,1782389340000,1782391140000,0.0365,0.0351,TIME,7.4512,12.98,20,94,15911641.62281,0.4826,56.1,2,2026-06-25 12:09:00
LUMIAUSDT,1782390060000,1782391860000,0.13685,0.13673,TIME,-0.0446,7.85,17,82,12386378.312534,0.4844,77.11,1,2026-06-25 12:21:00
MUSDT,1782391260000,1782392940000,0.8022,0.7628832454154045,TP,9.5822,8.74,17,12,153599127.7412,0.5068,90.93,5,2026-06-25 12:41:00
SAFEUSDT,1782391560000,1782393360000,0.0835,0.0831,TIME,0.7381,17.22,10,58,6904626.859500001,0.4959,99.65,1,2026-06-25 12:46:00
SYNUSDT,1782395460000,1782395700000,0.45963,0.43851470604303533,TP,8.968,8.15,12,23,569749560.8366599,0.5396,218.6,4,2026-06-25 13:51:00
BELUSDT,1782395700000,1782396540000,0.15174,0.1582311,SL,-8.7756,17.45,40,80,25945023.28248,0.4275,60.26,1,2026-06-25 13:55:00
EPICUSDT,1782399420000,1782401220000,0.4221,0.4193,TIME,1.1067,7.85,9,40,16994989.26855,0.4852,95.14,1,2026-06-25 14:57:00
SYNUSDT,1782400440000,1782400560000,0.41079,0.38226754687701997,TP,13.6666,12.74,4,73,583869346.56816,0.505,121.99,4,2026-06-25 15:14:00
SLXUSDT,1782406080000,1782407880000,0.38829,0.39408,TIME,-3.2023,7.85,10,26,464665649.81696,0.52,79.62,4,2026-06-25 16:48:00
HUSDT,1782406200000,1782407820000,0.06533,0.06238060183111465,TP,8.8092,8.0,8,16,179321596.8952,0.4776,109.27,5,2026-06-25 16:50:00
GUAUSDT,1782407580000,1782409380000,0.3644,0.3591,TIME,2.6889,9.3,13,60,25841126.2508,0.5724,57.56,2,2026-06-25 17:13:00
HUSDT,1782407880000,1782409680000,0.06215,0.06153,TIME,1.7752,10.18,13,76,171526651.41377997,0.4665,98.31,5,2026-06-25 17:18:00
SYNUSDT,1782409200000,1782411000000,0.40367,0.40409,TIME,-0.4281,8.21,12,25,598493004.87851,0.5141,86.43,7,2026-06-25 17:40:00
FOGOUSDT,1782427440000,1782429240000,0.01409,0.01402,TIME,0.7736,12.99,22,84,41344827.878259994,0.474,70.67,2,2026-06-25 22:44:00
HUSDT,1782431820000,1782432060000,0.05678,0.059208922222222224,SL,-8.7756,11.48,18,27,156170659.49733,0.5625,109.4,1,2026-06-25 23:57:00
MUSDT,1782432300000,1782433500000,0.8976,0.8522716782812253,TP,9.8799,9.02,14,32,209312690.11049998,0.4931,99.86,2,2026-06-26 00:05:00
SYNUSDT,1782434580000,1782436080000,0.32951,0.3436057055555556,SL,-8.7756,9.27,9,35,598699486.0463,0.5157,95.84,1,2026-06-26 00:43:00
GUSDT,1782439860000,1782441660000,0.004073,0.004097,TIME,-1.3985,7.31,13,11,46288274.959334,0.4842,90.64,3,2026-06-26 02:11:00
MUSDT,1782441120000,1782442800000,0.8225,0.7733318252722735,TP,11.7358,10.82,7,119,172650929.3645,0.4786,91.24,3,2026-06-26 02:32:00
RPLUSDT,1782444540000,1782446340000,1.36,1.36,TIME,-0.22,20.95,45,110,10648396.089100003,0.4193,54.28,1,2026-06-26 03:29:00
SYNUSDT,1782448200000,1782449160000,0.35187,0.3377732230057706,TP,7.7925,7.05,5,19,618127118.82055,0.5103,77.63,3,2026-06-26 04:30:00
MUSDT,1782458700000,1782459720000,0.8174,0.8523665555555556,SL,-8.7756,21.32,23,64,164321711.0926,0.484,89.75,2,2026-06-26 07:25:00
MUSDT,1782462120000,1782462600000,0.8497,0.8860482777777778,SL,-8.7756,7.14,18,16,164659730.3285,0.5015,101.49,4,2026-06-26 08:22:00
BASUSDT,1782465120000,1782465780000,0.047877,0.04574385801122981,TP,8.6909,7.89,24,47,121954275.994964,0.5075,65.27,2,2026-06-26 09:12:00
SYNUSDT,1782468420000,1782468960000,0.35306,0.3681631222222222,SL,-8.7756,11.13,7,56,592353402.4042499,0.5139,119.59,4,2026-06-26 10:07:00
HUSDT,1782470520000,1782471420000,0.05828,0.06077308888888889,SL,-8.7756,9.6,26,85,84232438.00332001,0.4575,56.67,1,2026-06-26 10:42:00
UBUSDT,1782470700000,1782470820000,0.07758,0.0808987,SL,-8.7756,7.29,4,5,57232032.831829995,0.4767,119.37,2,2026-06-26 10:45:00
VELVETUSDT,1782483420000,1782483780000,0.5848,0.6098164444444445,SL,-8.7756,10.28,17,64,46592363.44457,0.4865,113.45,2,2026-06-26 14:17:00
HEIUSDT,1782484500000,1782486300000,0.16889,0.17028,TIME,-1.866,14.8,49,102,244155336.029545,0.4874,105.13,1,2026-06-26 14:35:00
CARVUSDT,1782489240000,1782491040000,0.0421,0.04227,TIME,-1.0276,8.56,22,5,23306147.944610003,0.4943,102.93,1,2026-06-26 15:54:00
ESPORTSUSDT,1782491220000,1782491280000,0.0306,0.029070977880440635,TP,9.7736,8.92,15,47,43751405.146979995,0.513,115.47,4,2026-06-26 16:27:00
ESPORTSUSDT,1782491340000,1782491580000,0.03037,0.02914955452924315,TP,7.8172,7.08,6,80,45926558.14758,0.507,139.49,4,2026-06-26 16:29:00
ESPORTSUSDT,1782491640000,1782493440000,0.02973,0.02995,TIME,-1.7,10.82,21,98,47365298.56257,0.4971,134.92,4,2026-06-26 16:34:00
MAGMAUSDT,1782495240000,1782495660000,0.64634,0.6159908185600678,TP,9.1711,8.35,14,36,187460005.82712,0.494,104.51,2,2026-06-26 17:34:00
AGLDUSDT,1782495300000,1782495960000,0.199,0.2075127777777778,SL,-8.7756,12.94,9,82,143346005.34289998,0.4985,108.48,4,2026-06-26 17:35:00
GOATUSDT,1782505620000,1782507420000,0.01278,0.01288,TIME,-1.7849,7.08,14,46,2965453.77733,0.5132,84.66,1,2026-06-26 20:27:00
BICOUSDT,1782519960000,1782521760000,0.01973,0.02002,TIME,-3.1597,7.12,8,27,25809399.38826,0.4899,62.23,2,2026-06-27 00:26:00
AGLDUSDT,1782523560000,1782525360000,0.2333,0.2336,TIME,-0.4772,13.3,23,40,351769178.5128,0.5141,126.63,2,2026-06-27 01:26:00
IDOLUSDT,1782531000000,1782532800000,0.02639,0.02583,TIME,4.024,7.48,10,15,27902052.679230005,0.4743,70.49,1,2026-06-27 03:30:00
ARKUSDT,1782533520000,1782534360000,0.1256,0.11971929304063314,TP,9.1442,8.32,12,33,12317511.1195,0.4792,119.94,3,2026-06-27 04:12:00
ARKUSDT,1782536160000,1782537060000,0.1188,0.123882,SL,-8.7756,8.25,6,93,17551568.756800003,0.4669,92.88,3,2026-06-27 04:56:00
SYNUSDT,1782536760000,1782538560000,0.3486,0.33691,TIME,6.4868,7.2,15,14,214103409.41393,0.5168,70.4,1,2026-06-27 05:06:00
GUAUSDT,1782539700000,1782541500000,0.249,0.2448,TIME,3.1535,7.5,28,30,21370321.238100003,0.4507,59.56,1,2026-06-27 05:55:00
IDOLUSDT,1782542940000,1782543060000,0.02297,0.023952605555555558,SL,-8.7756,18.6,9,22,27463542.35905,0.5128,143.57,2,2026-06-27 06:49:00
MYXUSDT,1782543120000,1782544920000,0.1036,0.1057,TIME,-4.2741,8.95,19,23,30156303.1392,0.4941,92.36,3,2026-06-27 06:52:00
BTWUSDT,1782545760000,1782547560000,0.08196,0.08406,TIME,-5.3445,7.84,13,80,43519881.073609,0.478,43.36,1,2026-06-27 07:36:00
BSVUSDT,1782546840000,1782548640000,11.82,11.93,TIME,-2.0813,12.17,11,35,5322428.236,0.5031,96.2,1,2026-06-27 07:54:00
CLOUSDT,1782548160000,1782548820000,0.1593,0.15257913272926307,TP,8.218,7.45,9,38,18760360.48392,0.5259,78.35,2,2026-06-27 08:16:00
PIEVERSEUSDT,1782548580000,1782550380000,0.6959,0.6934,TIME,0.4985,7.28,20,12,5673128.757,0.5401,78.47,1,2026-06-27 08:23:00
CLOUSDT,1782549120000,1782550920000,0.15123,0.15111,TIME,-0.0613,7.43,17,74,19508633.63149,0.5226,74.2,2,2026-06-27 08:32:00
LAYERUSDT,1782553500000,1782555300000,0.06751,0.06715,TIME,0.8465,7.4,12,112,10237760.644751,0.3898,11.99,1,2026-06-27 09:45:00
NFPUSDT,1782568680000,1782570480000,0.006428,0.006453,TIME,-0.9978,15.77,29,85,26833514.7053008,0.4657,73.21,3,2026-06-27 13:58:00
SKYAIUSDT,1782568860000,1782569760000,0.28851,0.2743638228714236,TP,9.5864,8.74,1,12,52647254.08546999,0.5076,177.02,1,2026-06-27 14:01:00
VELVETUSDT,1782569520000,1782570780000,1.3405,1.3978436111111112,SL,-8.7756,8.33,18,42,630407699.1258999,0.5079,95.38,7,2026-06-27 14:12:00
AGLDUSDT,1782576180000,1782576480000,0.2206,0.21128033297748836,TP,8.2294,7.46,10,52,622467459.8566,0.4998,72.71,3,2026-06-27 16:03:00
BELUSDT,1782580680000,1782582480000,0.12885,0.12638,TIME,3.6139,8.59,19,100,55725951.35541999,0.4777,28.59,1,2026-06-27 17:18:00
LABUSDT,1782583200000,1782585000000,14.721,14.93,TIME,-3.0595,8.96,30,89,613017861.6775,0.4926,70.16,2,2026-06-27 18:00:00
SYNUSDT,1782584160000,1782584460000,0.28309,0.2616683692855936,TP,14.9141,14.01,11,82,155301513.32533002,0.4873,82.78,2,2026-06-27 18:16:00
HOTUSDT,1782597060000,1782598860000,0.0003474,0.0003463,TIME,0.4133,10.64,8,51,14931676.6137359,0.499,116.6,2,2026-06-27 21:51:00
BICOUSDT,1782597720000,1782599520000,0.01989,0.01991,TIME,-0.4211,7.64,29,113,20241253.06648,0.3439,42.21,1,2026-06-27 22:02:00
ESPORTSUSDT,1782602520000,1782604320000,0.0304,0.03062,TIME,-1.6674,7.61,12,114,29535996.07976,0.384,20.86,1,2026-06-27 23:22:00
VELVETUSDT,1782604020000,1782604260000,1.516,1.5808511111111112,SL,-8.7756,8.64,6,25,966920514.8999801,0.5513,123.21,4,2026-06-27 23:47:00
VELVETUSDT,1782606840000,1782607560000,1.4182,1.3405418569396599,TP,10.7316,9.84,11,83,1000652041.3615799,0.4947,116.96,2,2026-06-28 00:34:00
BSBUSDT,1782611940000,1782613740000,0.24159,0.23865,TIME,2.2139,7.13,9,86,32626544.560680002,0.4614,18.91,1,2026-06-28 01:59:00
CVCUSDT,1782624660000,1782626460000,0.02133,0.02145,TIME,-1.3452,8.98,20,25,9991965.73487,0.4643,119.84,1,2026-06-28 05:31:00
BTWUSDT,1782630600000,1782632400000,0.06744,0.06842,TIME,-3.1263,7.41,10,70,42468681.866684005,0.4917,50.63,2,2026-06-28 07:10:00
BASUSDT,1782631560000,1782632040000,0.050778,0.04839553729744773,TP,9.1638,8.34,16,12,43243152.49772,0.4903,84.07,2,2026-06-28 07:26:00
CLOUSDT,1782633240000,1782634980000,0.14195,0.136149374694827,TP,7.9528,7.2,14,91,26198516.3664,0.4845,73.21,4,2026-06-28 07:54:00
SKYAIUSDT,1782635460000,1782637260000,0.19349,0.19012,TIME,3.2634,9.7,22,100,82769859.79613999,0.4934,38.72,1,2026-06-28 08:31:00
OUSDT,1782642000000,1782643320000,0.5445,0.5677925,SL,-8.7756,8.59,15,119,73061580.7083,0.4766,114.58,4,2026-06-28 10:20:00
CLOUSDT,1782643740000,1782645540000,0.12728,0.12869,TIME,-2.4356,7.47,11,119,24982646.073110003,0.4946,51.85,3,2026-06-28 10:49:00
RAVEUSDT,1782648000000,1782649800000,0.2915,0.2997,TIME,-5.8461,7.23,12,54,76841714.1995,0.4746,79.43,1,2026-06-28 12:00:00
SYNUSDT,1782649380000,1782651180000,0.41466,0.40115,TIME,6.2962,16.91,9,23,192731468.27455997,0.5093,176.0,2,2026-06-28 12:23:00
SKYAIUSDT,1782650460000,1782652260000,0.17434,0.16666,TIME,8.5904,11.46,15,9,112047408.09322998,0.5402,165.49,3,2026-06-28 12:41:00
SKYAIUSDT,1782652320000,1782654120000,0.16704,0.16558,TIME,1.5281,15.62,19,66,115474543.15972,0.5217,130.87,3,2026-06-28 13:12:00
ACTUSDT,1782653820000,1782655260000,0.01369,0.014275627777777779,SL,-8.7756,12.54,27,61,191372119.99479997,0.4872,155.31,6,2026-06-28 13:37:00
BIRBUSDT,1782657600000,1782659400000,0.064,0.0637,TIME,0.7175,8.32,8,89,3876590.8194500003,0.4246,25.39,1,2026-06-28 14:40:00
TOSHIUSDT,1782658020000,1782659820000,0.000121,0.0001162,TIME,7.7139,12.04,18,115,13526396.928881401,0.4755,45.6,2,2026-06-28 14:47:00
MANTAUSDT,1782662940000,1782663840000,0.13723,0.12930896562396343,TP,11.3242,10.42,6,89,175288910.947042,0.4947,125.29,3,2026-06-28 16:09:00
ACTUSDT,1782663300000,1782664380000,0.01222,0.0116504884283623,TP,9.101,8.28,7,6,260244786.20436,0.4967,94.42,7,2026-06-28 16:15:00
BILLUSDT,1782663540000,1782665340000,0.04455,0.04393,TIME,2.5634,7.43,26,75,9757342.72614,0.5015,33.94,1,2026-06-28 16:19:00
MANTAUSDT,1782663900000,1782664140000,0.12244,0.11506826648863774,TP,11.8214,10.9,3,115,201715329.898903,0.485,135.52,3,2026-06-28 16:25:00
EVAAUSDT,1782667500000,1782669300000,0.7009,0.7017,TIME,-0.4483,7.19,6,30,9516462.17627,0.4682,98.88,1,2026-06-28 17:25:00
COOKIEUSDT,1782672840000,1782674340000,0.00997,0.009520931373005219,TP,8.7884,7.98,16,36,17478576.91669,0.4891,60.57,3,2026-06-28 18:54:00
MAGICUSDT,1782677040000,1782678840000,0.04815,0.04904,TIME,-3.9168,8.49,21,23,32743882.401045,0.4904,77.65,4,2026-06-28 20:04:00
ACTUSDT,1782679680000,1782681480000,0.01176,0.01157,TIME,3.0113,14.69,21,87,315701928.26778996,0.4879,78.11,2,2026-06-28 20:48:00
CELOUSDT,1782682500000,1782684300000,0.06678,0.06658,TIME,0.379,19.79,28,50,27716761.277107,0.4993,136.22,1,2026-06-28 21:35:00
VICUSDT,1782683400000,1782685200000,0.038,0.03893,TIME,-5.1147,12.78,19,32,4379239.357260001,0.49,106.68,1,2026-06-28 21:50:00
NFPUSDT,1782687660000,1782689460000,0.005667,0.005715,TIME,-1.914,8.96,12,60,13795624.729284901,0.4788,68.91,2,2026-06-28 23:01:00
BTWUSDT,1782697140000,1782698940000,0.05537,0.05514,TIME,0.6108,7.02,9,53,38715207.407913,0.507,77.91,1,2026-06-29 01:39:00
ACTUSDT,1782698880000,1782700680000,0.01118,0.01149,TIME,-5.7656,7.25,11,55,355771261.49741995,0.5028,90.07,2,2026-06-29 02:08:00
GRIFFAINUSDT,1782702000000,1782703800000,0.009467,0.009379,TIME,1.6391,9.89,16,5,4065228.352332,0.4536,179.78,1,2026-06-29 03:00:00
SYNUSDT,1782702480000,1782703260000,0.40521,0.38782218212457314,TP,8.3621,7.58,20,93,224912549.40368998,0.4715,78.83,3,2026-06-29 03:08:00
PRLUSDT,1782707460000,1782709260000,0.1603,0.1563,TIME,4.7706,7.52,11,28,5000402.5108,0.5194,102.26,1,2026-06-29 04:31:00
ORCAUSDT,1782708420000,1782710220000,1.177,1.186,TIME,-1.7493,9.68,13,16,8834718.483000001,0.5235,79.44,1,2026-06-29 04:47:00
ANIMEUSDT,1782721620000,1782723420000,0.002974,0.00293,TIME,2.739,8.37,9,11,9984172.520925,0.4902,88.06,1,2026-06-29 08:27:00
ACTUSDT,1782725520000,1782727320000,0.01296,0.01335,TIME,-6.2385,7.56,17,29,378220338.30632997,0.4872,102.42,4,2026-06-29 09:32:00
BRUSDT,1782727800000,1782729600000,0.15533,0.1538,TIME,1.75,8.3,31,5,5144571.625109999,0.5237,48.03,2,2026-06-29 10:10:00
GWEIUSDT,1782728340000,1782728520000,0.1962,0.20459300000000002,SL,-8.7756,8.56,11,36,78204992.80646,0.5009,106.35,4,2026-06-29 10:19:00
AGLDUSDT,1782729300000,1782731100000,0.1734,0.1712,TIME,2.3175,12.58,20,80,57206255.3548,0.4508,28.18,1,2026-06-29 10:35:00
TACUSDT,1782731340000,1782732180000,0.049019,0.051115923888888894,SL,-8.7756,8.66,26,56,163401949.56796,0.5013,125.8,6,2026-06-29 11:09:00
GWEIUSDT,1782732480000,1782732600000,0.2182,0.20844036069010669,TP,8.7256,7.92,10,23,109114368.07071002,0.5182,117.03,6,2026-06-29 11:28:00
RAVEUSDT,1782732960000,1782734760000,0.3803,0.3965683888888889,SL,-8.7756,8.27,10,57,303857226.92456,0.4896,96.93,4,2026-06-29 11:36:00
VELVETUSDT,1782734760000,1782735000000,1.6509,1.7215218333333333,SL,-8.7756,7.72,7,18,678070758.14866,0.5706,97.66,1,2026-06-29 12:06:00
TACUSDT,1782740220000,1782740820000,0.051234,0.0489926077264009,TP,8.5296,7.74,18,74,243976748.357329,0.4938,94.76,8,2026-06-29 13:37:00
VANAUSDT,1782740580000,1782742380000,1.148,1.142,TIME,0.8253,9.23,9,71,10211026.04349,0.4326,47.43,1,2026-06-29 13:43:00
GWEIUSDT,1782741000000,1782741300000,0.2155,0.2247186111111111,SL,-8.7756,9.11,4,9,170779209.38471,0.5082,142.02,8,2026-06-29 13:50:00
SYNUSDT,1782750240000,1782752040000,0.42806,0.42976,TIME,-1.0143,7.01,9,9,203659373.36187002,0.5181,87.65,1,2026-06-29 16:24:00
RAVEUSDT,1782750300000,1782751860000,0.4097,0.4272260555555556,SL,-8.7756,9.15,22,24,344940415.02766997,0.4819,92.43,3,2026-06-29 16:25:00
SLXUSDT,1782777120000,1782778920000,0.54073,0.53919,TIME,0.3496,7.07,26,71,221202972.90034,0.5099,45.56,1,2026-06-29 23:52:00
REUSDT,1782781080000,1782782880000,0.761,0.7252722396806847,TP,9.1697,8.34,18,11,346631855.0316,0.5076,73.89,1,2026-06-30 00:58:00
ONUSDT,1782781560000,1782783360000,0.08369,0.08344,TIME,0.3774,8.61,32,27,2139277.73761,0.4663,64.91,1,2026-06-30 01:06:00
HUSDT,1782786300000,1782788100000,0.0724,0.07139,TIME,2.5701,10.38,33,37,39528487.8629,0.4713,88.62,1,2026-06-30 02:25:00
ONGUSDT,1782788580000,1782790380000,0.05277,0.05502738333333333,SL,-8.7756,8.24,14,32,9989975.41023,0.479,83.11,1,2026-06-30 03:03:00
GASUSDT,1782789000000,1782790800000,1.16,1.166,TIME,-1.2545,7.22,17,30,15975141.6637,0.5107,55.77,1,2026-06-30 03:10:00
CAPUSDT,1782789900000,1782791700000,0.02663,0.02497,TIME,12.2471,21.63,10,90,37838152.55848,0.4604,112.36,2,2026-06-30 03:25:00
AIGENSYNUSDT,1782792600000,1782793620000,0.03756,0.03597871420096749,TP,8.2001,7.43,13,38,88639153.71158999,0.498,108.83,2,2026-06-30 04:10:00
BASUSDT,1782794280000,1782795480000,0.049823,0.05195431722222222,SL,-8.7756,19.98,47,80,52340766.15615301,0.5145,117.13,1,2026-06-30 04:38:00
TAIKOUSDT,1782794640000,1782796200000,0.0824,0.07889826637939777,TP,8.2794,7.51,9,11,21866752.4989,0.4971,136.34,2,2026-06-30 04:44:00
BASUSDT,1782795900000,1782797700000,0.047898,0.04672,TIME,4.6988,9.27,5,6,57003176.218457,0.5257,157.73,2,2026-06-30 05:05:00
MUSDT,1782796380000,1782798180000,0.665,0.6614,TIME,0.8627,7.98,19,51,20330892.311,0.4608,58.38,2,2026-06-30 05:13:00
CLOUSDT,1782797700000,1782799500000,0.14698,0.14539,TIME,1.9436,7.58,11,62,11109428.998009998,0.4868,96.34,2,2026-06-30 05:35:00
BASUSDT,1782802500000,1782803160000,0.044595,0.042805399493437,TP,7.806,7.06,17,11,63440167.72952001,0.5331,101.05,4,2026-06-30 06:55:00
BASUSDT,1782803220000,1782805020000,0.042657,0.043059,TIME,-2.1048,9.31,23,65,64579446.089554,0.4994,100.46,4,2026-06-30 07:07:00
SLXUSDT,1782803280000,1782803520000,0.46635,0.48629941666666665,SL,-8.7756,7.07,15,19,197315614.91609,0.4699,84.15,1,2026-06-30 07:08:00
UBUSDT,1782812640000,1782812820000,0.10388,0.09956349421556829,TP,8.0906,7.33,6,9,177835354.43861002,0.5245,146.09,2,2026-06-30 09:44:00
DODOXUSDT,1782817860000,1782819660000,0.018871,0.018426,TIME,4.4962,9.77,22,95,4758478.0597129995,0.4614,45.69,1,2026-06-30 11:11:00
BTWUSDT,1782821160000,1782822960000,0.06591,0.06579,TIME,0.1441,7.25,24,42,73658821.168172,0.4772,77.26,3,2026-06-30 12:06:00
CAPUSDT,1782821220000,1782823020000,0.02727,0.02791,TIME,-4.9138,7.77,22,25,58872277.2007,0.464,75.58,2,2026-06-30 12:07:00
BASUSDT,1782824880000,1782825360000,0.049771,0.04778534572688098,TP,7.7592,7.02,25,86,83482961.110333,0.4791,78.22,5,2026-06-30 13:08:00
AIGENSYNUSDT,1782825840000,1782827640000,0.03281,0.03318,TIME,-2.4754,9.05,17,103,275023310.59948,0.47,68.87,1,2026-06-30 13:24:00
CAPUSDT,1782835380000,1782836460000,0.03162,0.032972633333333334,SL,-8.7756,8.28,7,5,73904834.32501,0.4973,107.68,2,2026-06-30 16:03:00
INUSDT,1782836760000,1782836820000,0.23984,0.2500998222222222,SL,-8.7756,9.67,17,9,356527163.66455007,0.4986,143.75,6,2026-06-30 16:26:00
MUSDT,1782836820000,1782838620000,0.6593,0.6611,TIME,-0.766,7.24,26,107,21460248.054800004,0.509,57.28,1,2026-06-30 16:27:00
INUSDT,1782837600000,1782837900000,0.23635,0.22114887938997035,TP,12.6432,11.72,16,78,381392880.55343,0.4985,129.82,6,2026-06-30 16:40:00
INUSDT,1782838500000,1782838800000,0.17713,0.1549202256134634,TP,24.8574,25.02,27,113,428096940.31949997,0.4899,170.22,6,2026-06-30 16:55:00
INUSDT,1782839820000,1782839880000,0.13536,0.1411504,SL,-8.7756,7.95,4,8,507759840.96489,0.4834,287.39,7,2026-06-30 17:17:00
INUSDT,1782839940000,1782840000000,0.13616,0.1295794685454183,TP,9.4459,8.61,4,5,514699362.15186,0.4821,293.71,8,2026-06-30 17:19:00
HUSDT,1782840660000,1782840720000,0.0784,0.08175377777777777,SL,-8.7756,7.9,18,37,72832562.09744,0.4966,95.71,2,2026-06-30 17:31:00
INUSDT,1782841860000,1782842100000,0.11301,0.10731732329793148,TP,9.8546,9.0,6,6,561209553.8010601,0.4844,299.75,9,2026-06-30 17:51:00
SYNUSDT,1782843120000,1782843840000,0.59992,0.5691793317824921,TP,10.0283,9.16,20,30,570531653.79357,0.5011,68.99,1,2026-06-30 18:12:00
CAPUSDT,1782846120000,1782847920000,0.03176,0.03253,TIME,-5.0689,10.8,26,109,91670645.25797999,0.4828,60.91,2,2026-06-30 19:02:00
INUSDT,1782846300000,1782846480000,0.09522,0.09016287317675507,TP,10.402,9.52,19,19,621694465.24185,0.4852,167.33,10,2026-06-30 19:05:00
INUSDT,1782850860000,1782851160000,0.07229,0.0692707965092119,TP,8.133,7.37,10,10,680758166.58181,0.4938,133.52,10,2026-06-30 20:21:00
TOWNSUSDT,1782858060000,1782859860000,0.002022,0.002065,TIME,-4.4732,11.47,9,22,4597846.436401,0.469,137.41,2,2026-06-30 22:21:00
CLOUSDT,1782865980000,1782867780000,0.15783,0.15363,TIME,5.1022,7.22,20,6,18679967.79683,0.4604,104.86,1,2026-07-01 00:33:00
XNYUSDT,1782866700000,1782868200000,0.005614,0.005854154444444445,SL,-8.7756,19.37,35,43,11609073.657281,0.4768,150.42,1,2026-07-01 00:45:00
TAIKOUSDT,1782868080000,1782868920000,0.0763,0.07956394444444445,SL,-8.7756,19.33,25,26,67192141.1979,0.4889,129.6,1,2026-07-01 01:08:00
AIGENSYNUSDT,1782871380000,1782873180000,0.03397,0.03391,TIME,0.1333,9.21,30,66,331746118.80646,0.477,65.89,1,2026-07-01 02:03:00
XNYUSDT,1782877260000,1782877740000,0.006151,0.005899761487061226,TP,7.949,7.2,13,52,20248892.445609994,0.4834,89.33,2,2026-07-01 03:41:00
NFPUSDT,1782881640000,1782881820000,0.00555,0.005787416666666667,SL,-8.7756,7.23,11,39,21943278.6722108,0.4932,115.63,2,2026-07-01 04:54:00
NFPUSDT,1782883200000,1782884220000,0.005926,0.005529440495075913,TP,13.1637,12.24,7,5,26933007.634739496,0.459,202.55,4,2026-07-01 05:20:00
NFPUSDT,1782884280000,1782884580000,0.005473,0.005707122777777777,SL,-8.7756,14.16,11,32,29178456.149820298,0.459,241.22,4,2026-07-01 05:38:00
BEATUSDT,1782884340000,1782885660000,3.202,2.9601817084999946,TP,14.8842,13.98,28,52,87261594.61670001,0.4712,93.26,2,2026-07-01 05:39:00
NFPUSDT,1782885540000,1782885960000,0.005253,0.005042910491629054,TP,7.7788,7.04,7,15,30069832.5377789,0.4675,235.72,5,2026-07-01 05:59:00
BROCCOLIF3BUSDT,1782888540000,1782890040000,0.005318,0.005545492222222222,SL,-8.7756,18.81,26,12,3837591.263321,0.4683,144.24,2,2026-07-01 06:49:00
BASEDUSDT,1782894180000,1782895980000,0.11281,0.1111,TIME,2.8116,7.53,19,44,113525491.63891,0.4985,88.57,2,2026-07-01 08:23:00
OUSDT,1782894240000,1782896040000,0.5197,0.5312,TIME,-4.6456,7.9,24,79,56183319.418400005,0.4758,37.8,1,2026-07-01 08:24:00
TAUSDT,1782895380000,1782897180000,0.07856,0.07621,TIME,5.7627,7.86,16,9,1737087.1203000003,0.5235,65.18,1,2026-07-01 08:43:00
NFPUSDT,1782896160000,1782896400000,0.007638,0.007229408591702982,TP,10.4789,9.6,8,12,78634412.33660941,0.5209,224.31,11,2026-07-01 08:56:00
NFPUSDT,1782896460000,1782896520000,0.007266,0.007576823333333333,SL,-8.7756,8.58,18,28,83594353.4489728,0.5156,259.39,11,2026-07-01 09:01:00
THEUSDT,1782897300000,1782899100000,0.06014,0.05846,TIME,5.367,13.65,7,14,12245959.538982999,0.4875,183.47,2,2026-07-01 09:15:00
NFPUSDT,1782898020000,1782898800000,0.006437,0.006005905023772315,TP,13.1743,12.25,12,7,104212284.03223681,0.5217,254.49,12,2026-07-01 09:27:00
NFPUSDT,1782898860000,1782899040000,0.006045,0.006303591666666667,SL,-8.7756,29.73,20,93,112934962.2166787,0.52,239.93,12,2026-07-01 09:41:00
TAIKOUSDT,1782903480000,1782903720000,0.1141,0.11898094444444444,SL,-8.7756,7.65,7,9,135016388.83949998,0.5053,458.11,5,2026-07-01 10:58:00
FLUIDUSDT,1782909600000,1782910920000,1.031,1.0751038888888889,SL,-8.7756,7.97,17,14,12164251.379399998,0.468,98.46,2,2026-07-01 12:40:00
TAIKOUSDT,1782911220000,1782911880000,0.1411,0.14713594444444444,SL,-8.7756,8.37,12,23,242617850.62350002,0.4857,150.34,9,2026-07-01 13:07:00
TAIKOUSDT,1782914640000,1782914700000,0.1388,0.13288199835726805,TP,8.3074,7.53,8,44,271306387.3915,0.4989,115.33,10,2026-07-01 14:04:00
BASUSDT,1782914700000,1782915360000,0.056872,0.054012361365627766,TP,9.8364,8.98,27,8,44745052.82292199,0.4905,154.22,6,2026-07-01 14:05:00
TAIKOUSDT,1782914760000,1782915060000,0.1288,0.13430977777777778,SL,-8.7756,7.32,4,111,274608097.74439996,0.4903,137.99,10,2026-07-01 14:06:00
