symbol,entry_ts,exit_ts,entry,exit,why,pnl,rise_pct,entry_at
BULLAUSDT,1775866740000,1775866860000,0.010224,0.01066136,SL,-8.7756,11.87,2026-04-11 00:19:00
BULLAUSDT,1775866920000,1775867100000,0.009735,0.009289502143840918,TP,8.9325,8.12,2026-04-11 00:22:00
FUSDT,1775868120000,1775869920000,0.005284,0.005273,TIME,0.1964,7.66,2026-04-11 00:42:00
BLURUSDT,1775873280000,1775875080000,0.02195,0.02169,TIME,2.149,9.43,2026-04-11 02:08:00
RAVEUSDT,1775873580000,1775873760000,1.69738,1.7699901444444446,SL,-8.7756,8.87,2026-04-11 02:13:00
AIOTUSDT,1775873820000,1775874960000,0.03434,0.03580898888888889,SL,-8.7756,10.21,2026-04-11 02:17:00
BULLAUSDT,1775882400000,1775882520000,0.009556,0.009964784444444446,SL,-8.7756,15.96,2026-04-11 04:40:00
BULLAUSDT,1775883360000,1775883660000,0.009251,0.008376921298977437,TP,18.677,17.99,2026-04-11 04:56:00
ARIAUSDT,1775884440000,1775884800000,0.492,0.5130466666666667,SL,-8.7756,24.73,2026-04-11 05:14:00
BASUSDT,1775885520000,1775885700000,0.007042,0.007343241111111111,SL,-8.7756,8.06,2026-04-11 05:32:00
BULLAUSDT,1775888520000,1775888580000,0.008121,0.008468398333333333,SL,-8.7756,62.31,2026-04-11 06:22:00
BULLAUSDT,1775888880000,1775889360000,0.00822,0.008571633333333334,SL,-8.7756,7.44,2026-04-11 06:28:00
BULLAUSDT,1775889600000,1775891220000,0.008023,0.008366206111111113,SL,-8.7756,8.88,2026-04-11 06:40:00
TRADOORUSDT,1775894460000,1775896260000,3.769,3.658,TIME,5.6702,8.29,2026-04-11 08:01:00
CROSSUSDT,1775895900000,1775896620000,0.07777,0.08109682777777778,SL,-8.7756,9.18,2026-04-11 08:25:00
BULLAUSDT,1775896680000,1775898060000,0.007869,0.00718735329796877,TP,17.1049,16.3,2026-04-11 08:38:00
BULLAUSDT,1775898120000,1775898600000,0.007034,0.006678614687362649,TP,9.8848,9.03,2026-04-11 09:02:00
RECALLUSDT,1775900280000,1775902080000,0.0456,0.04619,TIME,-2.8077,9.21,2026-04-11 09:38:00
AKEUSDT,1775900460000,1775901780000,0.0005128,0.0005347364444444444,SL,-8.7756,15.09,2026-04-11 09:41:00
NMRUSDT,1775900880000,1775901660000,8.556,8.922006666666666,SL,-8.7756,10.51,2026-04-11 09:48:00
MAGMAUSDT,1775901360000,1775901900000,0.21168,0.1989372561830021,TP,11.8196,10.9,2026-04-11 09:56:00
TRADOORUSDT,1775901420000,1775901600000,3.26,3.1163706782209495,TP,8.5916,7.8,2026-04-11 09:57:00
TRADOORUSDT,1775901660000,1775901720000,3.12,3.2534666666666667,SL,-8.7756,11.41,2026-04-11 10:01:00
MAGMAUSDT,1775901960000,1775902200000,0.20194,0.21057854444444446,SL,-8.7756,8.8,2026-04-11 10:06:00
PHAUSDT,1775902560000,1775904360000,0.04245,0.04239,TIME,0.0627,8.7,2026-04-11 10:16:00
TRADOORUSDT,1775902620000,1775903220000,3.082,3.213841111111111,SL,-8.7756,13.44,2026-04-11 10:17:00
SKYAIUSDT,1775905920000,1775906220000,0.09557,0.09965827222222223,SL,-8.7756,10.3,2026-04-11 11:12:00
METUSDT,1775909580000,1775911380000,0.1461,0.1447,TIME,1.6965,13.19,2026-04-11 12:13:00
MAGMAUSDT,1775909640000,1775911440000,0.20526,0.20146,TIME,3.4826,7.58,2026-04-11 12:14:00
RAVEUSDT,1775910300000,1775910720000,2.00286,2.0885379,SL,-8.7756,9.59,2026-04-11 12:25:00
AKEUSDT,1775910420000,1775910720000,0.0005891,0.0005610221241518092,TP,9.3125,8.48,2026-04-11 12:27:00
AKEUSDT,1775910780000,1775911080000,0.000556,0.0005797844444444444,SL,-8.7756,9.64,2026-04-11 12:33:00
AKEUSDT,1775912460000,1775913240000,0.0005724,0.0005456204827237641,TP,9.1369,8.31,2026-04-11 13:01:00
AKEUSDT,1775915100000,1775915940000,0.000543,0.0005124186275088442,TP,11.0439,10.14,2026-04-11 13:45:00
AINUSDT,1775918280000,1775920080000,0.06607,0.06531,TIME,2.0806,8.7,2026-04-11 14:38:00
AKEUSDT,1775920560000,1775922000000,0.0004982,0.0004651881089773187,TP,13.0325,12.11,2026-04-11 15:16:00
SKYAIUSDT,1775922540000,1775922660000,0.12419,0.12950257222222222,SL,-8.7756,9.25,2026-04-11 15:49:00
TRUUSDT,1775923200000,1775923320000,0.007616,0.007941795555555556,SL,-8.7756,8.92,2026-04-11 16:00:00
TRADOORUSDT,1775924460000,1775924520000,1.98,2.0647,SL,-8.7756,20.27,2026-04-11 16:21:00
SKYAIUSDT,1775924700000,1775925480000,0.12376,0.11613755587568188,TP,12.0981,11.18,2026-04-11 16:25:00
TAGUSDT,1775926440000,1775927040000,0.0006948,0.000724522,SL,-8.7756,7.52,2026-04-11 16:54:00
LABUSDT,1775928540000,1775929800000,0.45299,0.4723679055555556,SL,-8.7756,11.46,2026-04-11 17:29:00
ARIAUSDT,1775930220000,1775930340000,0.6891,0.7185781666666667,SL,-8.7756,15.03,2026-04-11 17:57:00
QUSDT,1775930400000,1775930460000,0.008526,0.00758562359374579,TP,21.839,21.5,2026-04-11 18:00:00
QUSDT,1775930520000,1775930580000,0.007922,0.008260885555555555,SL,-8.7756,12.42,2026-04-11 18:02:00
QUSDT,1775930640000,1775930700000,0.008416,0.008776017777777778,SL,-8.7756,16.11,2026-04-11 18:04:00
AIOTUSDT,1775930760000,1775931000000,0.06412,0.0668629111111111,SL,-8.7756,7.38,2026-04-11 18:06:00
SKYAIUSDT,1775931000000,1775932800000,0.10966,0.10928,TIME,0.4731,14.31,2026-04-11 18:10:00
ARIAUSDT,1775935200000,1775935260000,0.8118,0.846527,SL,-8.7756,15.03,2026-04-11 19:20:00
QUSDT,1775936160000,1775936220000,0.008138,0.008486125555555555,SL,-8.7756,10.53,2026-04-11 19:36:00
ARIAUSDT,1775936340000,1775936460000,0.7998,0.7651453942892563,TP,8.4458,7.66,2026-04-11 19:39:00
TRUUSDT,1775938620000,1775939040000,0.009117,0.009507005,SL,-8.7756,7.12,2026-04-11 20:17:00
TRUUSDT,1775944800000,1775946600000,0.00972,0.009663,TIME,0.9528,8.45,2026-04-11 22:00:00
PHBUSDT,1775948820000,1775950620000,0.0883,0.0881,TIME,0.233,8.14,2026-04-11 23:07:00
AIOTUSDT,1775950380000,1775950500000,0.07638,0.07964736666666668,SL,-8.7756,21.49,2026-04-11 23:33:00
AINUSDT,1775952240000,1775953320000,0.09424,0.0899157683133507,TP,8.9571,8.14,2026-04-12 00:04:00
BULLAUSDT,1775956380000,1775958180000,0.0072,0.007228,TIME,-0.9978,7.27,2026-04-12 01:13:00
IDUSDT,1775959380000,1775961180000,0.03267,0.03338,TIME,-4.5665,7.55,2026-04-12 02:03:00
AINUSDT,1775962560000,1775962860000,0.09446,0.0985007888888889,SL,-8.7756,18.0,2026-04-12 02:56:00
AIOTUSDT,1775962980000,1775963340000,0.10081,0.09678700869382106,TP,7.7613,7.02,2026-04-12 03:03:00
AINUSDT,1775963100000,1775963220000,0.08661,0.08281049165545319,TP,8.5538,7.76,2026-04-12 03:05:00
AINUSDT,1775963280000,1775963460000,0.086,0.08967888888888888,SL,-8.7756,7.5,2026-04-12 03:08:00
AIOTUSDT,1775963520000,1775963640000,0.09276,0.09672806666666667,SL,-8.7756,9.67,2026-04-12 03:12:00
AIOTUSDT,1775967120000,1775967360000,0.08538,0.08069898716882853,TP,10.7451,9.85,2026-04-12 04:12:00
AIOTUSDT,1775968980000,1775969040000,0.07598,0.07923025555555556,SL,-8.7756,11.42,2026-04-12 04:43:00
AIOTUSDT,1775971560000,1775971800000,0.07422,0.07102875800630458,TP,8.3794,7.6,2026-04-12 05:26:00
BLESSUSDT,1775972820000,1775973360000,0.008075,0.008420430555555556,SL,-8.7756,12.68,2026-04-12 05:47:00
TRADOORUSDT,1775973540000,1775975340000,3.273,3.327,TIME,-3.5197,16.88,2026-04-12 05:59:00
AIOTUSDT,1775975760000,1775976000000,0.062,0.06465222222222222,SL,-8.7756,10.57,2026-04-12 06:36:00
AIOTUSDT,1775977620000,1775977800000,0.07149,0.06854013749514384,TP,8.0325,7.28,2026-04-12 07:07:00
ARIAUSDT,1775978940000,1775980740000,0.8818,0.896,TIME,-3.4407,7.29,2026-04-12 07:29:00
CTSIUSDT,1775986260000,1775988060000,0.0333,0.0341,TIME,-5.0248,7.74,2026-04-12 09:31:00
SYSUSDT,1775987220000,1775989020000,0.01105,0.01047,TIME,10.2777,14.99,2026-04-12 09:47:00
AIOTUSDT,1775987700000,1775987760000,0.06686,0.06359307009794572,TP,9.5524,8.71,2026-04-12 09:55:00
SYSUSDT,1775989080000,1775990880000,0.01044,0.01047,TIME,-0.7947,9.37,2026-04-12 10:18:00
TRADOORUSDT,1775989980000,1775990520000,4.355,4.541297222222223,SL,-8.7756,10.21,2026-04-12 10:33:00
BULLAUSDT,1775991960000,1775993760000,0.007815,0.007817,TIME,-0.2712,7.47,2026-04-12 11:06:00
MAGMAUSDT,1775993340000,1775994060000,0.18733,0.19534356111111112,SL,-8.7756,9.08,2026-04-12 11:29:00
SKYAIUSDT,1775994180000,1775995800000,0.12651,0.1319218166666667,SL,-8.7756,7.92,2026-04-12 11:43:00
NOMUSDT,1775994300000,1775996100000,0.004125,0.00409,TIME,1.477,9.16,2026-04-12 11:45:00
AINUSDT,1775995740000,1775996100000,0.11557,0.12051382777777779,SL,-8.7756,10.38,2026-04-12 12:09:00
XNYUSDT,1775997540000,1775999340000,0.003854,0.004007,TIME,-8.1598,9.56,2026-04-12 12:39:00
ENJUSDT,1775999100000,1776000000000,0.04589,0.04298007604594928,TP,12.4622,11.54,2026-04-12 13:05:00
CTSIUSDT,1776000840000,1776002160000,0.0343,0.03576727777777777,SL,-8.7756,7.27,2026-04-12 13:34:00
AIOTUSDT,1776001440000,1776002040000,0.06314,0.06038377935433342,TP,8.5105,7.72,2026-04-12 13:44:00
CATIUSDT,1776002760000,1776003000000,0.05916,0.06169073333333333,SL,-8.7756,7.37,2026-04-12 14:06:00
CATIUSDT,1776003420000,1776003900000,0.05821,0.05551690183629547,TP,9.033,8.21,2026-04-12 14:17:00
CATIUSDT,1776003960000,1776005760000,0.05673,0.0562,TIME,1.6485,7.92,2026-04-12 14:26:00
AIOTUSDT,1776006060000,1776007560000,0.05935,0.056495273645809474,TP,9.4,8.56,2026-04-12 15:01:00
AKEUSDT,1776008580000,1776010020000,0.0005789,0.0006036640555555556,SL,-8.7756,9.59,2026-04-12 15:43:00
AKEUSDT,1776010200000,1776010320000,0.0005789,0.0005514953204932858,TP,9.2478,8.42,2026-04-12 16:10:00
FIDAUSDT,1776010320000,1776011400000,0.01881,0.01802862186573218,TP,8.0881,7.33,2026-04-12 16:12:00
AKEUSDT,1776010380000,1776010620000,0.0005534,0.0005770732222222223,SL,-8.7756,7.7,2026-04-12 16:13:00
FIDAUSDT,1776012000000,1776013800000,0.01791,0.01803,TIME,-1.56,8.18,2026-04-12 16:40:00
BULLAUSDT,1776013080000,1776014220000,0.009154,0.008561301062761904,TP,12.7295,11.8,2026-04-12 16:58:00
AINUSDT,1776013140000,1776014940000,0.07678,0.07511,TIME,4.1301,8.99,2026-04-12 16:59:00
BULLAUSDT,1776014280000,1776014400000,0.008424,0.00878436,SL,-8.7756,14.24,2026-04-12 17:18:00
FUNUSDT,1776015960000,1776016800000,0.000779,0.0008123238888888889,SL,-8.7756,16.05,2026-04-12 17:46:00
XNYUSDT,1776017100000,1776018900000,0.0043,0.004338,TIME,-1.9874,12.34,2026-04-12 18:05:00
TRADOORUSDT,1776017700000,1776017940000,5.176,4.928939625228465,TP,9.3264,8.49,2026-04-12 18:15:00
RAVEUSDT,1776017820000,1776017880000,3.62801,3.783208205555556,SL,-8.7756,25.46,2026-04-12 18:17:00
PHBUSDT,1776018300000,1776018600000,0.0985,0.10271361111111112,SL,-8.7756,8.32,2026-04-12 18:25:00
BULLAUSDT,1776018480000,1776018540000,0.010248,0.010686386666666667,SL,-8.7756,12.77,2026-04-12 18:28:00
BULLAUSDT,1776020400000,1776020460000,0.00993,0.010354783333333333,SL,-8.7756,8.64,2026-04-12 19:00:00
BULLAUSDT,1776021300000,1776021840000,0.009908,0.009392942346546493,TP,10.1768,9.31,2026-04-12 19:15:00
AIOUSDT,1776021960000,1776022800000,0.11127,0.11602988333333333,SL,-8.7756,17.85,2026-04-12 19:26:00
BULLAUSDT,1776021960000,1776022380000,0.009178,0.009570614444444445,SL,-8.7756,23.85,2026-04-12 19:26:00
AIOTUSDT,1776023760000,1776025560000,0.05734,0.05745,TIME,-0.6037,13.52,2026-04-12 19:56:00
LABUSDT,1776024060000,1776025440000,0.58056,0.5456918917083605,TP,11.7919,10.87,2026-04-12 20:01:00
AIOUSDT,1776027420000,1776029220000,0.10777,0.10694,TIME,1.3203,14.95,2026-04-12 20:57:00
FIDAUSDT,1776029820000,1776031620000,0.01715,0.0174,TIME,-3.1355,7.29,2026-04-12 21:37:00
TRADOORUSDT,1776031980000,1776033780000,5.347,5.372,TIME,-1.1551,11.07,2026-04-12 22:13:00
RAVEUSDT,1776033000000,1776033120000,4.9528,5.164669777777778,SL,-8.7756,8.74,2026-04-12 22:30:00
BULLAUSDT,1776040260000,1776040320000,0.010042,0.009579495208722153,TP,8.9914,8.18,2026-04-13 00:31:00
BULLAUSDT,1776041760000,1776043440000,0.009826,0.009300119502673385,TP,10.4839,9.6,2026-04-13 00:56:00
RAVEUSDT,1776042060000,1776042840000,5.56101,5.79889765,SL,-8.7756,8.57,2026-04-13 01:01:00
AIOTUSDT,1776042120000,1776042240000,0.05769,0.06015785,SL,-8.7756,14.01,2026-04-13 01:02:00
FIGHTUSDT,1776042300000,1776042900000,0.004131,0.004307715,SL,-8.7756,9.29,2026-04-13 01:05:00
AIOUSDT,1776043380000,1776044460000,0.11663,0.11150500148488168,TP,8.5685,7.78,2026-04-13 01:23:00
BEATUSDT,1776043500000,1776045300000,0.3566,0.3565,TIME,-0.1639,8.0,2026-04-13 01:25:00
FUNUSDT,1776046920000,1776048180000,0.000772,0.0008050244444444445,SL,-8.7756,13.62,2026-04-13 02:22:00
SKYAIUSDT,1776049500000,1776051300000,0.12438,0.12384,TIME,0.6483,8.07,2026-04-13 03:05:00
BULLAUSDT,1776051180000,1776052080000,0.009426,0.008879631205647632,TP,11.3728,10.46,2026-04-13 03:33:00
BEATUSDT,1776055860000,1776057660000,0.3732,0.3739,TIME,-0.5951,7.67,2026-04-13 04:51:00
USUSDT,1776060000000,1776060600000,0.00473,0.0045414645110778825,TP,7.7519,7.01,2026-04-13 06:00:00
INXUSDT,1776060060000,1776061260000,0.020853,0.021745045,SL,-8.7756,8.29,2026-04-13 06:01:00
ONUSDT,1776061500000,1776061980000,0.097,0.10114944444444444,SL,-8.7756,8.12,2026-04-13 06:25:00
AIOTUSDT,1776061740000,1776063540000,0.05583,0.05553,TIME,0.8547,9.67,2026-04-13 06:29:00
ARIAUSDT,1776062820000,1776062880000,0.8375,0.7728068702762315,TP,15.2291,14.34,2026-04-13 06:47:00
ARIAUSDT,1776062940000,1776063000000,0.7474,0.779372111111111,SL,-8.7756,9.58,2026-04-13 06:49:00
ARIAUSDT,1776064860000,1776064980000,0.8561,0.8131964403977958,TP,9.803,8.95,2026-04-13 07:21:00
IRYSUSDT,1776065400000,1776065520000,0.03182,0.03041592625425035,TP,8.6051,7.81,2026-04-13 07:30:00
DRIFTUSDT,1776065880000,1776066060000,0.04611,0.04412676548986606,TP,8.3822,7.6,2026-04-13 07:38:00
TRADOORUSDT,1776066900000,1776067020000,5.388,5.618486666666667,SL,-8.7756,14.91,2026-04-13 07:55:00
INXUSDT,1776067860000,1776068280000,0.026243,0.02736561722222222,SL,-8.7756,7.32,2026-04-13 08:11:00
TSTUSDT,1776068340000,1776070140000,0.008634,0.008759,TIME,-3.1155,9.03,2026-04-13 08:19:00
INXUSDT,1776068820000,1776069120000,0.02378,0.02162690470050219,TP,17.8885,17.14,2026-04-13 08:27:00
FIGHTUSDT,1776069000000,1776070560000,0.004757,0.0049604938888888886,SL,-8.7756,10.41,2026-04-13 08:30:00
ARIAUSDT,1776069300000,1776069900000,0.816,0.7588604909742778,TP,13.7848,12.86,2026-04-13 08:35:00
INXUSDT,1776069420000,1776069600000,0.021466,0.019724844526030044,TP,16.0024,15.14,2026-04-13 08:37:00
PUMPBTCUSDT,1776069780000,1776070980000,0.02138,0.020252694279404182,TP,10.3254,9.45,2026-04-13 08:43:00
DRIFTUSDT,1776069960000,1776070200000,0.04376,0.04192362313232791,TP,8.1729,7.41,2026-04-13 08:46:00
ARIAUSDT,1776069960000,1776070080000,0.789,0.8227516666666668,SL,-8.7756,8.36,2026-04-13 08:46:00
BANUSDT,1776070020000,1776071340000,0.07402,0.07718641111111112,SL,-8.7756,13.28,2026-04-13 08:47:00
AIOTUSDT,1776072060000,1776073860000,0.06023,0.06035,TIME,-0.6185,8.26,2026-04-13 09:21:00
FIGHTUSDT,1776072300000,1776073800000,0.004955,0.005166963888888889,SL,-8.7756,12.2,2026-04-13 09:25:00
ARIAUSDT,1776072960000,1776073260000,0.754,0.7862544444444445,SL,-8.7756,8.34,2026-04-13 09:36:00
TRADOORUSDT,1776074820000,1776075180000,4.802,4.596776988909628,TP,8.3274,7.55,2026-04-13 10:07:00
FIGHTUSDT,1776074820000,1776076500000,0.004825,0.0045792336491482545,TP,9.9672,9.1,2026-04-13 10:07:00
TRADOORUSDT,1776075240000,1776075420000,4.407,4.5955216666666665,SL,-8.7756,20.42,2026-04-13 10:14:00
BLESSUSDT,1776075900000,1776075960000,0.011665,0.012164002777777778,SL,-8.7756,15.84,2026-04-13 10:25:00
BULLAUSDT,1776076620000,1776077640000,0.011187,0.010519152419870332,TP,11.7197,10.8,2026-04-13 10:37:00
TRADOORUSDT,1776076800000,1776076980000,4.343,4.528783888888889,SL,-8.7756,10.67,2026-04-13 10:40:00
ENJUSDT,1776077040000,1776077340000,0.0414,0.043171,SL,-8.7756,7.59,2026-04-13 10:44:00
FIGHTUSDT,1776077100000,1776078900000,0.004632,0.004673,TIME,-1.9903,11.24,2026-04-13 10:45:00
BLESSUSDT,1776077160000,1776077400000,0.011398,0.010910793306364946,TP,8.329,7.55,2026-04-13 10:46:00
BLESSUSDT,1776077460000,1776078300000,0.010798,0.011259914444444446,SL,-8.7756,15.06,2026-04-13 10:51:00
BLESSUSDT,1776078360000,1776078840000,0.011136,0.011612373333333334,SL,-8.7756,8.8,2026-04-13 11:06:00
YBUSDT,1776078540000,1776080340000,0.1204,0.121,TIME,-1.2167,7.15,2026-04-13 11:09:00
AIOTUSDT,1776079560000,1776081120000,0.06095,0.06355730555555555,SL,-8.7756,7.96,2026-04-13 11:26:00
AKEUSDT,1776079740000,1776081540000,0.0005302,0.0005202,TIME,3.5522,8.57,2026-04-13 11:29:00
WETUSDT,1776081300000,1776081360000,0.15296,0.14549061122576823,TP,9.5465,8.7,2026-04-13 11:55:00
WETUSDT,1776081420000,1776082680000,0.14824,0.1545813777777778,SL,-8.7756,12.95,2026-04-13 11:57:00
HOLOUSDT,1776082200000,1776084000000,0.06506,0.06543,TIME,-1.3574,9.65,2026-04-13 12:10:00
BASEDUSDT,1776082740000,1776084540000,0.06843,0.07002,TIME,-4.8671,7.18,2026-04-13 12:19:00
WETUSDT,1776083100000,1776084900000,0.14176,0.14486,TIME,-4.5936,7.7,2026-04-13 12:25:00
BLESSUSDT,1776083220000,1776083400000,0.011828,0.012333975555555555,SL,-8.7756,7.01,2026-04-13 12:27:00
BLESSUSDT,1776083520000,1776083820000,0.01158,0.012075366666666667,SL,-8.7756,7.61,2026-04-13 12:32:00
ONUSDT,1776084240000,1776084300000,0.14528,0.13899696125295644,TP,8.4296,7.65,2026-04-13 12:44:00
ONUSDT,1776084360000,1776084420000,0.1364,0.12836291112313705,TP,11.5646,10.65,2026-04-13 12:46:00
ONUSDT,1776084480000,1776084720000,0.12308,0.12834508888888888,SL,-8.7756,8.57,2026-04-13 12:48:00
BULLAUSDT,1776084720000,1776086100000,0.010221,0.009637258314200953,TP,11.2024,10.3,2026-04-13 12:52:00
AIOTUSDT,1776085620000,1776087360000,0.0593,0.05620456627959358,TP,10.2199,9.35,2026-04-13 13:07:00
BLESSUSDT,1776085740000,1776087060000,0.011461,0.011951276111111112,SL,-8.7756,8.81,2026-04-13 13:09:00
AINUSDT,1776088860000,1776090660000,0.07571,0.07484,TIME,2.0782,7.78,2026-04-13 14:01:00
ONUSDT,1776089340000,1776089460000,0.13725,0.14312125,SL,-8.7756,11.08,2026-04-13 14:09:00
RAVEUSDT,1776089460000,1776089640000,8.86024,9.239261377777778,SL,-8.7756,10.95,2026-04-13 14:11:00
TRADOORUSDT,1776091140000,1776092940000,6.062,6.118,TIME,-2.0676,16.76,2026-04-13 14:39:00
CHILLGUYUSDT,1776091800000,1776093600000,0.013949,0.014193,TIME,-3.7185,7.25,2026-04-13 14:50:00
GIGGLEUSDT,1776094380000,1776096180000,40.29,39.16,TIME,5.3893,7.83,2026-04-13 15:33:00
TRADOORUSDT,1776097500000,1776098100000,6.028,6.285864444444444,SL,-8.7756,7.07,2026-04-13 16:25:00
TSTUSDT,1776099000000,1776100020000,0.010066,0.010496601111111111,SL,-8.7756,7.46,2026-04-13 16:50:00
BROCCOLI714USDT,1776100980000,1776102780000,0.01617,0.01607,TIME,1.0169,25.18,2026-04-13 17:23:00
TRADOORUSDT,1776100980000,1776101220000,6.056,6.315062222222222,SL,-8.7756,8.46,2026-04-13 17:23:00
TRADOORUSDT,1776101700000,1776102240000,6.029,6.286907222222222,SL,-8.7756,11.23,2026-04-13 17:35:00
TSTUSDT,1776102300000,1776103320000,0.011241,0.011721865,SL,-8.7756,8.55,2026-04-13 17:45:00
TRADOORUSDT,1776102720000,1776104520000,5.565,5.341,TIME,7.8303,12.38,2026-04-13 17:52:00
BLESSUSDT,1776104640000,1776105540000,0.017351,0.016647444526358888,TP,7.8897,7.14,2026-04-13 18:24:00
ONUSDT,1776105900000,1776107640000,0.13895,0.14489397222222222,SL,-8.7756,8.66,2026-04-13 18:45:00
RAVEUSDT,1776106260000,1776106980000,11.108,11.583175555555556,SL,-8.7756,8.97,2026-04-13 18:51:00
TSTUSDT,1776106500000,1776108300000,0.010137,0.010419,TIME,-5.7838,16.65,2026-04-13 18:55:00
TRADOORUSDT,1776109020000,1776109800000,5.384,5.614315555555556,SL,-8.7756,16.43,2026-04-13 19:37:00
ARIAUSDT,1776110640000,1776112440000,0.8231,0.8162,TIME,1.4566,10.48,2026-04-13 20:04:00
ONUSDT,1776112380000,1776112500000,0.14528,0.15149475555555555,SL,-8.7756,7.42,2026-04-13 20:33:00
BLESSUSDT,1776112680000,1776113460000,0.019291,0.02011622611111111,SL,-8.7756,10.96,2026-04-13 20:38:00
GUAUSDT,1776113220000,1776114000000,0.55014,0.5736737666666667,SL,-8.7756,9.65,2026-04-13 20:47:00
RAVEUSDT,1776113220000,1776113280000,8.98785,9.372330250000001,SL,-8.7756,14.36,2026-04-13 20:47:00
BROCCOLIF3BUSDT,1776113580000,1776115380000,0.0045,0.004542,TIME,-2.0867,7.05,2026-04-13 20:53:00
AINUSDT,1776114240000,1776116040000,0.0736,0.07241,TIME,3.0137,8.42,2026-04-13 21:04:00
GUAUSDT,1776115440000,1776117240000,0.53872,0.54942,TIME,-4.1924,7.37,2026-04-13 21:24:00
KOMAUSDT,1776116580000,1776117960000,0.00841,0.008769761111111113,SL,-8.7756,8.58,2026-04-13 21:43:00
RAVEUSDT,1776120120000,1776120840000,9.4906,8.966136802423408,TP,10.8323,9.94,2026-04-13 22:42:00
BLESSUSDT,1776122820000,1776122880000,0.028644,0.029869326666666668,SL,-8.7756,16.57,2026-04-13 23:27:00
RAVEUSDT,1776123000000,1776123420000,8.19309,7.796494635092629,TP,9.4612,8.62,2026-04-13 23:30:00
RAVEUSDT,1776125700000,1776125820000,7.55201,7.875068205555555,SL,-8.7756,14.81,2026-04-14 00:15:00
AIAUSDT,1776126600000,1776128400000,0.09712,0.09908,TIME,-4.2562,7.76,2026-04-14 00:30:00
RAVEUSDT,1776127440000,1776128700000,7.47453,7.0946878232154855,TP,9.9436,9.08,2026-04-14 00:44:00
EVAAUSDT,1776127620000,1776127680000,0.908,0.806145480020308,TP,22.2149,21.93,2026-04-14 00:47:00
BLESSUSDT,1776127620000,1776127680000,0.028808,0.025198570261972874,TP,24.8385,25.0,2026-04-14 00:47:00
ONUSDT,1776127680000,1776128460000,0.15598,0.14358791645480312,TP,15.6693,14.79,2026-04-14 00:48:00
EVAAUSDT,1776127740000,1776127800000,0.854,0.8905322222222222,SL,-8.7756,13.52,2026-04-14 00:49:00
BLESSUSDT,1776127740000,1776127800000,0.025736,0.02683692888888889,SL,-8.7756,7.42,2026-04-14 00:49:00
BLESSUSDT,1776127860000,1776127920000,0.026798,0.02794435888888889,SL,-8.7756,7.28,2026-04-14 00:51:00
BLESSUSDT,1776127980000,1776128100000,0.02438,0.02542292222222222,SL,-8.7756,19.95,2026-04-14 00:53:00
BLESSUSDT,1776128520000,1776128580000,0.020489,0.02136547388888889,SL,-8.7756,9.77,2026-04-14 01:02:00
ONUSDT,1776128520000,1776129180000,0.14961,0.15600998333333332,SL,-8.7756,12.1,2026-04-14 01:02:00
BROCCOLIF3BUSDT,1776128700000,1776130200000,0.004693,0.004893756111111112,SL,-8.7756,14.32,2026-04-14 01:05:00
EVAAUSDT,1776129480000,1776131280000,0.856,0.8426,TIME,2.9108,7.93,2026-04-14 01:18:00
TAKEUSDT,1776130860000,1776131340000,0.02447,0.02551677222222222,SL,-8.7756,10.97,2026-04-14 01:41:00
EVAAUSDT,1776131520000,1776133020000,0.8356,0.8713451111111111,SL,-8.7756,12.61,2026-04-14 01:52:00
BLESSUSDT,1776131940000,1776132300000,0.020554,0.021433254444444445,SL,-8.7756,8.35,2026-04-14 01:59:00
BLESSUSDT,1776134100000,1776134400000,0.01866,0.01758660812783824,TP,11.2847,10.38,2026-04-14 02:35:00
KOMAUSDT,1776134280000,1776136080000,0.009813,0.010155,TIME,-7.1903,17.55,2026-04-14 02:38:00
FUNUSDT,1776134340000,1776136140000,0.000623,0.000621,TIME,0.4221,7.37,2026-04-14 02:39:00
BLESSUSDT,1776134460000,1776134520000,0.017895,0.018660508333333336,SL,-8.7756,20.93,2026-04-14 02:41:00
ONUSDT,1776134880000,1776135660000,0.14381,0.13540685540279296,TP,11.4665,10.56,2026-04-14 02:48:00
SYSUSDT,1776135000000,1776136500000,0.01023,0.009767505110516647,TP,8.8219,8.02,2026-04-14 02:50:00
FOLKSUSDT,1776135000000,1776136800000,1.224,1.255,TIME,-5.2854,7.11,2026-04-14 02:50:00
LABUSDT,1776139740000,1776140340000,0.63068,0.6576590888888889,SL,-8.7756,16.18,2026-04-14 04:09:00
KOMAUSDT,1776140880000,1776142680000,0.009953,0.009735,TIME,4.1606,7.87,2026-04-14 04:28:00
AKEUSDT,1776141360000,1776141480000,0.0007369,0.0007684229444444445,SL,-8.7756,8.03,2026-04-14 04:36:00
ONUSDT,1776142800000,1776144600000,0.13768,0.13929,TIME,-2.5588,7.4,2026-04-14 05:00:00
BLESSUSDT,1776146760000,1776146880000,0.024746,0.023585989788758845,TP,9.1553,8.33,2026-04-14 06:06:00
BLESSUSDT,1776146940000,1776147000000,0.021966,0.022905656666666666,SL,-8.7756,13.73,2026-04-14 06:09:00
COAIUSDT,1776147120000,1776147240000,0.5134,0.4897510167425973,TP,8.9927,8.18,2026-04-14 06:12:00
BLESSUSDT,1776147120000,1776147360000,0.020553,0.021432211666666666,SL,-8.7756,18.21,2026-04-14 06:12:00
