feat,p_mw,med_win,med_loss,rho,p_rho,q_mw,q_rho
atr_pct|watch_mean,0.4496894112987786,1.1370804708426332,1.1800693833987892,-0.031142485629869848,0.5325171828977436,0.9832415517135147,0.998188017608607
pct_rank60|top_val,0.44985290991843563,98.33333333333331,100.0,-0.07366932979501944,0.13936593821174456,0.9832415517135147,0.998188017608607
roc1|at_entry,0.4502005680580198,-1.3426779786056733,-1.4093137254901906,0.08568319197511148,0.0854253480870451,0.9832415517135147,0.998188017608607
s|entry_bar_body,0.4502005680580198,-1.3426779786056733,-1.4093137254901906,0.08568319197511148,0.0854253480870451,0.9832415517135147,0.998188017608607
macd|entry_m_top,0.45378786945658034,-2.236344600409199,-2.38861031122453,0.044375471459470184,0.37367501729022295,0.9832415517135147,0.998188017608607
tk_buy60|retr_m_pump,0.45671180517056653,-0.1152339723345186,-0.0748493351311836,-0.01375495901706361,0.7956405684356079,0.9832415517135147,0.998188017608607
parkinson20|watch_slope,0.45687548964475755,0.0027824473606035,0.0025234273918057,0.036181699228649083,0.46831259661036406,0.9832415517135147,0.998188017608607
atr_pct|watch_slope,0.45790731346088165,0.0043652455119157,0.0039593789172372,0.0351875055164739,0.48063157470771284,0.9832415517135147,0.998188017608607
roc60|pump_mean,0.4581653917710039,3.966805185527637,3.780753217892285,0.005778717881149612,0.9078174951263037,0.9832415517135147,0.998188017608607
mfi|retr_mean,0.458940443591205,44.91717370137805,44.14286718922124,0.06184456328180377,0.21482882270356204,0.9832415517135147,0.998188017608607
roc3|watch_min,0.4591986236145261,-5.274952594380273,-5.675182481751818,0.0856224668277905,0.0856479712809418,0.9832415517135147,0.998188017608607
sma5_20_x|pump_mean,0.4617882149341547,0.8248692199860735,0.7684564656773111,0.025478878908581765,0.6096205006452511,0.9832415517135147,0.998188017608607
tsi|watch_min,0.46204765830648853,-29.817401856742137,-31.4051373272612,0.0084279892009052,0.8658921298312182,0.9832415517135147,0.998188017608607
adx|at_entry,0.46204765830648853,28.61453180175676,29.41347252378688,-0.07170861006696203,0.1502321407979656,0.9832415517135147,0.998188017608607
mass|watch_max,0.46308600008625633,29.420743301718712,29.2970656995788,0.01010390534504236,0.8395556442733798,0.9832415517135147,0.998188017608607
lr_slope30|pump_mean,0.46934308809282943,0.0769779613313915,0.0722139196537495,0.0065430642308946735,0.8956899721406424,0.9832415517135147,0.998188017608607
kst|retr_mean,0.4714393964351521,9.100967261856477,6.228583559129727,0.010223834624984416,0.8376774748147668,0.9832415517135147,0.998188017608607
s|entry_lower_wick,0.47350501050724647,0.4846021572612148,0.5810786272017398,-0.07704111560222464,0.12210270154307767,0.9832415517135147,0.998188017608607
ao|retr_m_pump,0.4735406546856292,-0.9459998738164206,-1.2729441327227915,0.033932342779356514,0.49643210999676096,0.9832415517135147,0.998188017608607
roc3|retr_mean,0.47406677287839605,-0.5472823292786119,-0.6486901011448466,0.0735621452964155,0.13994393123008853,0.9832415517135147,0.998188017608607
lr_slope30|top_val,0.47538307100766597,0.2081641545683193,0.2206399183302024,-0.042020964894737944,0.3995830850529378,0.9832415517135147,0.998188017608607
ao|entry_m_top,0.47564705319443124,-5.703905574625052,-5.972557050568698,0.03916464433871012,0.4324173742715083,0.9832415517135147,0.998188017608607
ema20_dev|top_val,0.4761744545882918,3.735741922644542,3.711310511067789,0.00929588409626736,0.8522329941519733,0.9832415517135147,0.998188017608607
sma5_dev|retr_mean,0.4825282026585157,-0.3823832626072329,-0.4553432635399068,0.07355632171984774,0.13997538745156218,0.9832415517135147,0.998188017608607
macd_sig|entry_m_top,0.48412380831753843,-1.4991129989626932,-1.5502128657359138,0.029060920980435508,0.5602767848373377,0.9832415517135147,0.998188017608607
dd_from_max|watch_mean,0.48465631200420556,-2.98719109342628,-3.119355559357256,0.00041329194954234876,0.993392532965884,0.9832415517135147,0.9987867265208704
roc30|pump_mean,0.48518893433095944,2.433274200964878,2.4329844335807187,0.006353797906332935,0.898690821768574,0.9832415517135147,0.998188017608607
range_ratio20|at_entry,0.48732358503278117,1.5938000082903925,1.5580594033024155,-0.04288900354055256,0.38990871797940846,0.9832415517135147,0.998188017608607
tk_buy5|watch_mean,0.48912117832927593,50.43145689692575,50.27654422385811,0.06467418669836475,0.2196196803005393,0.9832415517135147,0.998188017608607
macd_sig|retr_mean,0.4894630969808388,0.2949016422665912,0.2249259237268525,0.0045070842899012815,0.9280400496912814,0.9832415517135147,0.998188017608607
roc60|top_val,0.489730496046745,9.850275807722603,10.148396361895642,0.006128409980165962,0.9022662655235802,0.9832415517135147,0.998188017608607
hv60|watch_max,0.4897307923385792,1.179290785548408,1.2301778053581127,-0.039287130370573936,0.430978180058989,0.9832415517135147,0.998188017608607
eom|at_entry,0.4899987640568376,-3.7796860512251945e-05,-6.171780719540812e-05,0.00011847338580011847,0.9981058978439193,0.9832415517135147,0.9987867265208704
ema50_dev|watch_max,0.49160765584580424,7.956290023204349,7.755147372197246,0.0213869029582859,0.6682227091104141,0.9832415517135147,0.998188017608607
ppo|entry_m_top,0.4926818237919438,-2.294047424263374,-2.475898049680336,0.0448957716284449,0.36809273739986076,0.9832415517135147,0.998188017608607
bb_width|retr_mean,0.4948339284703165,6.688629981327105,7.037879907805615,-0.021464611308111788,0.6670893493503667,0.9832415517135147,0.998188017608607
ao|pump_mean,0.4956422218823252,1.15834013720699,1.162987294035822,0.011437232439617515,0.8187284499059717,0.9832415517135147,0.998188017608607
roc1|retr_mean,0.4964512981178819,-0.2311754431512952,-0.2790903526265818,0.08428043796935525,0.09068829035064715,0.9832415517135147,0.998188017608607
s|n_swings_2pct,0.4978729717157625,6.0,7.0,-0.028719475147877444,0.5648961018629378,0.9832415517135147,0.998188017608607
ema20_dev|pump_mean,0.5002360967567121,1.0675944517952536,0.994524527900218,0.01668982448286185,0.7380436373070801,0.9832415517135147,0.998188017608607
vortex_diff|retr_m_pump,0.5002360967567121,-0.2782719096275347,-0.2972860102715813,0.05411922499115089,0.2778295635364456,0.9832415517135147,0.998188017608607
uo|retr_mean,0.5024056911254943,47.93502029368055,47.80446531382314,0.06771491044886126,0.17433830235352624,0.9832415517135147,0.998188017608607
range_pct|retr_m_pump,0.5040361467656025,0.2800072265291227,0.3712482793805045,-0.08473103720628473,0.0889700956321063,0.9832415517135147,0.998188017608607
sma20_dev|pump_mean,0.5051246274951973,1.1452916613449615,1.11216901024724,0.017760818227141238,0.721907977077964,0.9832415517135147,0.998188017608607
hv60|watch_mean,0.5083976408019101,0.7718172201448613,0.8131512427021139,-0.03217981020599992,0.5189471936184218,0.9832415517135147,0.998188017608607
tk_buy1|watch_mean,0.5088926906409462,50.39221433722257,50.23599136761578,0.059895442358910235,0.25567712520072583,0.9832415517135147,0.998188017608607
sma5_20_x|watch_max,0.5089438494784174,4.5991572485427845,4.420836952406426,0.019307356853300407,0.698825277853895,0.9832415517135147,0.998188017608607
rsi14|pump_mean,0.508944215753695,59.103657732494135,58.6780127899436,0.007248350972400797,0.8845209568596921,0.9832415517135147,0.998188017608607
hv30|watch_mean,0.5105857861900148,0.7812314955196087,0.8182903890184883,-0.029456742200274617,0.5549447695438295,0.9832415517135147,0.998188017608607
hv10|watch_mean,0.5111335907800262,0.7518101836720299,0.8008797175292511,-0.02499624652291532,0.6164134307502674,0.9832415517135147,0.998188017608607
parkinson20|watch_mean,0.5111335907800262,0.7954204448404774,0.834085825554038,-0.028389935767770325,0.5693715719843965,0.9832415517135147,0.998188017608607
bb_width|top_val,0.5119557961313019,8.893695506506415,8.91008035079274,0.04693712574414481,0.346694556447459,0.9832415517135147,0.998188017608607
psar_dist|pump_mean,0.5122299283440337,1.118651039279775,1.095133810835197,0.0361697045580009,0.46846017618853747,0.9832415517135147,0.998188017608607
tk_buy1|watch_min,0.5123961346997974,22.8967877883601,24.832355564569518,-0.02637562240370241,0.6169470234634591,0.9832415517135147,0.998188017608607
vwap_dev|pump_mean,0.5138772118873279,2.040951828206284,2.162987296576828,0.0001273907374194822,0.9979633313126539,0.9832415517135147,0.9987867265208704
zscore60|retr_mean,0.5166284756755082,-0.0157836259045553,-0.0449814865845743,0.013975127868452685,0.779446878164001,0.9832415517135147,0.998188017608607
roc3|top_val,0.5180065837594405,2.050034746351639,1.9561403508771864,-0.001551074632842004,0.9752060313174057,0.9832415517135147,0.9987867265208704
roc15|pump_mean,0.518006736090632,1.7267629052199431,1.6450722344025408,0.016024398615300715,0.7481277379101017,0.9832415517135147,0.998188017608607
vwap_dev|top_val,0.5193873533390834,7.502437760632619,6.901372842645248,-0.00748074807480748,0.8808455766465098,0.9832415517135147,0.998188017608607
s|retr_speed,0.5193873533390834,1.6932305213065606,1.862387290682697,-0.06188605626484898,0.21452072860458618,0.9832415517135147,0.998188017608607
vol_z60|at_entry,0.5193873533390834,1.0184314806621546,1.209146088682529,-0.07095645875588386,0.15456722412162086,0.9832415517135147,0.998188017608607
vortex_diff|watch_mean,0.5204930297692865,0.0968207467861124,0.0889949213996374,-0.004513271840004513,0.9279415273198159,0.9832415517135147,0.998188017608607
ema10_50_x|pump_mean,0.5215999178752773,1.2454179772113907,1.2191380396179023,-0.002761285226951148,0.9558761336055075,0.9832415517135147,0.9987867265208704
adx|retr_mean,0.5243724267868783,29.0488861917986,29.965072189054407,-0.05512197208140995,0.26900988404556514,0.9832415517135147,0.998188017608607
body_pct|watch_mean,0.5243724267868783,0.6010354591923692,0.6318483317677799,-0.033278100349323596,0.5047761019366349,0.9832415517135147,0.998188017608607
aroon_osc|pump_mean,0.5254832770315929,29.77777777777778,32.91525423728814,-0.04794253363778284,0.3364516065196885,0.9832415517135147,0.998188017608607
stoch_k|top_val,0.5279875489796786,80.5369127516778,81.91808191808187,-0.024391163824246505,0.624976211807062,0.9832415517135147,0.998188017608607
willr|top_val,0.5279875489796786,-19.463087248322196,-18.08191808191814,-0.024391163824246505,0.624976211807062,0.9832415517135147,0.998188017608607
roc15|retr_m_pump,0.5288240936705777,-2.5118451462070253,-2.6894090568400224,0.05031442763796644,0.313064307581601,0.9832415517135147,0.998188017608607
dc_pos|watch_slope,0.5299400084275686,-0.0020002675971861,-0.0018214022136715,-0.03020561774953343,0.5449249488671463,0.9832415517135147,0.998188017608607
delta_ratio5|pump_mean,0.5299429879573074,2.629196310116976,2.139863804194078,0.052374906688256874,0.3150257582702926,0.9832415517135147,0.998188017608607
range_pct|watch_mean,0.5304984141697503,1.2255506227429398,1.2726646346755135,-0.03240747565244531,0.5159929297131786,0.9832415517135147,0.998188017608607
tk_buy5|watch_max,0.5317081855589064,62.854626383437264,62.7260006871954,0.02287405099624399,0.6644626762270361,0.9832415517135147,0.998188017608607
roc30|watch_max,0.53217493681374,10.23989695701176,10.70964387834678,-0.05111149914783621,0.30545038329267576,0.9832415517135147,0.998188017608607
body_pct|watch_min,0.533523180302085,0.0,0.0,-0.02042618935410399,0.6822960925398109,0.9832415517135147,0.998188017608607
eom|watch_slope,0.5344156008142917,-3.59141534004154e-07,-4.107590039336652e-07,0.004874515573972616,0.9221915167988471,0.9832415517135147,0.998188017608607
di_diff|watch_min,0.5344156008142917,-28.69830542345484,-30.17754610270921,0.058138402756735555,0.24364150731341425,0.9832415517135147,0.998188017608607
stoch_rsi|watch_mean,0.5355374723400367,48.74438532201936,49.31625270311788,-0.042050590501564636,0.3992505524333176,0.9832415517135147,0.998188017608607
roc15|top_val,0.5363792646622734,6.067094932191293,6.213912565301072,0.018496424798295254,0.7108957641779512,0.9832415517135147,0.998188017608607
rsi28|watch_slope,0.5366605292415636,-0.0342180834841068,-0.0329675339377768,0.039086572015348764,0.43333615836682066,0.9832415517135147,0.998188017608607
wick_ratio|pump_mean,0.5375033024797691,0.527990216898593,0.5292547888700393,-0.05617653530065088,0.25994312427055083,0.9832415517135147,0.998188017608607
range_pct|top_val,0.5386283555411466,2.791483609327465,2.7433913604126405,0.0034317276019596,0.9451779910239215,0.9832415517135147,0.9987867265208704
ulcer|retr_mean,0.5394733442773955,2.6625154426483486,2.778582437975265,-0.004506538329598055,0.9280487428944929,0.9832415517135147,0.998188017608607
aroon_osc|watch_max,0.5420740278702108,100.0,100.0,-0.04623813944149072,0.35393103225856826,0.9832415517135147,0.998188017608607
macd|top_val,0.5428584403527721,1.5337500219531572,1.532183940379546,0.026833402943271994,0.5907355546171246,0.9832415517135147,0.998188017608607
obv_slope20|top_val,0.5439888045656673,0.4002545834808516,0.389094240031835,-0.023162021912963307,0.6425254813468676,0.9832415517135147,0.998188017608607
trix|retr_mean,0.5439891527112022,0.0435726244140308,0.034727012555292,0.002151811541782797,0.9656083356987236,0.9832415517135147,0.9987867265208704
up_dn_vol20|top_val,0.5442716473965645,2.3347482863775166,2.273827374134142,-0.023183315437961153,0.6422197237953464,0.9832415517135147,0.998188017608607
ichi_conv_base|watch_slope,0.5445549477905289,-0.0054525888816395,-0.0051708727043104,-0.014602436256859763,0.7698191071564259,0.9832415517135147,0.998188017608607
macd_sig|pump_mean,0.5445549477905289,0.4053958313058837,0.4427658272717289,-0.005414470313863479,0.9136045565357711,0.9832415517135147,0.998188017608607
tsi|watch_mean,0.5456874144501768,9.631229561088531,9.124985148472664,-0.01047515835123628,0.8337445837076863,0.9832415517135147,0.998188017608607
zscore60|watch_min,0.5456874144501768,-2.487479478618604,-2.642679220430018,0.019450381762742032,0.6967041375612651,0.9832415517135147,0.998188017608607
pct_rank60|retr_mean,0.547955846462572,51.61666666666667,49.86111111111111,0.01908586226695457,0.7021147905138345,0.9832415517135147,0.998188017608607
sma10_dev|entry_m_top,0.5525066463042974,-5.972623440163794,-5.46351604600932,0.031091165361366573,0.5331931560556195,0.9832415517135147,0.998188017608607
body_pct|retr_m_pump,0.5530767975943547,0.1132775126948695,0.1371881755211443,-0.07931474702474384,0.11143513388052619,0.9832415517135147,0.998188017608607
dpo|retr_m_pump,0.5547889801242054,0.4196039383529159,0.4384158597209503,-0.014039733171001137,0.778453745995282,0.9832415517135147,0.998188017608607
s|skew_watch,0.5547889801242054,-0.0870955784663708,-0.2086058798776115,0.05223893770683933,0.29489134169507947,0.9832415517135147,0.998188017608607
roc1|pump_mean,0.5556457543687832,0.1794535085191484,0.1684047909711272,-0.003888059129728754,0.9379018934663458,0.9832415517135147,0.998188017608607
vol_z60|top_val,0.5565034985802642,2.008781275400556,1.95257989448348,0.010647142628491495,0.8310556323470099,0.9832415517135147,0.998188017608607
vol_ratio60|at_entry,0.5570759136336153,1.9097916381720328,2.2740387922930942,-0.06784029933183558,0.17354010533260583,0.9832415517135147,0.998188017608607
sma10_dev|watch_max,0.5582207596373663,5.2631578947368585,5.082377597950716,0.03660539606703054,0.46311601690965637,0.9832415517135147,0.998188017608607
tk_buy60|watch_min,0.5594991977793788,47.9984609134934,48.11432662718677,0.029990510672013,0.5700544783581883,0.9832415517135147,0.998188017608607
range_pct|watch_slope,0.561089062983731,0.0038486438209804,0.0043793235050427,-0.04273085703938466,0.39166062500550025,0.9832415517135147,0.998188017608607
ema50_dev|top_val,0.5616635101410901,5.864466084175057,6.044252856707444,0.002128335248744064,0.9659833214065436,0.9832415517135147,0.9987867265208704
sma50_dev|entry_m_top,0.5651161515669954,-10.73416839361343,-11.550230060985866,0.07414705076793866,0.13681206771732576,0.9832415517135147,0.998188017608607
cci|retr_m_pump,0.5651161515669954,-105.5665342300619,-109.50941052311975,0.051183960414238276,0.30476432587254376,0.9832415517135147,0.998188017608607
ema50_dev|retr_m_pump,0.566269295255089,-1.6828750161038095,-1.867902262029192,0.05146913367929017,0.3020742311281514,0.9832415517135147,0.998188017608607
ppo|top_val,0.5680011248440865,1.5926436270366564,1.59681652522342,0.024365298399153395,0.6253433818115108,0.9832415517135147,0.998188017608607
bb_pctb|watch_mean,0.5703141653482195,0.5808612294940845,0.573925484031872,-0.0015918382574403014,0.9745546410131986,0.9832415517135147,0.9987867265208704
zscore20|watch_mean,0.5703141653482195,0.3152551088824959,0.2882145948540135,-0.0015918382574403014,0.9745546410131986,0.9832415517135147,0.9987867265208704
di_diff|top_val,0.5708931261524016,28.47275406292927,28.403546041931367,-0.045103964490741874,0.3658736100810095,0.9832415517135147,0.998188017608607
mfi|watch_slope,0.5714723666581845,-0.0928783056516213,-0.0978787889242477,0.042833679563158956,0.3905210424757318,0.9832415517135147,0.998188017608607
up_dn_vol20|entry_m_top,0.5714723666581845,-1.7855200681766497,-1.7541031842656878,0.03387083125185967,0.49721347441754454,0.9832415517135147,0.998188017608607
roc30|retr_mean,0.5720518865797862,0.2466375574230599,-0.0090202081330861,0.019307886123599953,0.6988174241438481,0.9832415517135147,0.998188017608607
macd_hist|watch_slope,0.5749536673846589,-0.0017145654376386,-0.0015956489704377,-0.015703456201699575,0.7530069244566614,0.9832415517135147,0.998188017608607
cci|watch_mean,0.5755348577693218,26.25781549267026,24.037936360602284,-0.002561281769202561,0.9590691786538927,0.9832415517135147,0.9987867265208704
force|retr_m_pump,0.5761163255541226,-0.0053527680401586,-0.005295375655118,0.07559257166411429,0.12930327706912503,0.9832415517135147,0.998188017608607
roc60|retr_m_pump,0.5778623904054219,0.2168639469374376,0.0756177907515534,0.024884324660753916,0.6179934168643003,0.9832415517135147,0.998188017608607
nvi|retr_mean,0.5784449648841412,0.0523363534171449,-0.1101990866983237,0.02850167564316398,0.5678521458382881,0.9832415517135147,0.998188017608607
psar_dist|at_entry,0.5796109413811175,-5.258984167486469,-5.302449647053365,0.07232736507728522,0.14673566232047247,0.9832415517135147,0.998188017608607
aroon_osc|top_val,0.5796736364752092,88.0,88.0,0.011089485114853243,0.8241487841754073,0.9832415517135147,0.998188017608607
obv_slope20|retr_m_pump,0.5819461963153129,-0.1808691979455769,-0.2068467984597833,0.03933079825765868,0.4304657584054456,0.9832415517135147,0.998188017608607
rsi28|pump_mean,0.5837005174261497,57.870049801123045,57.72279765181033,-7.588848214846299e-05,0.9987867265208704,0.9832415517135147,0.9987867265208704
obv_slope20|retr_mean,0.5842858381044295,-0.0438894388762204,-0.0584746026921024,0.035963679080894026,0.47099906474662295,0.9832415517135147,0.998188017608607
di_diff|at_entry,0.5860434368960323,-21.949655549400763,-21.90944940065374,0.00919087773128016,0.8538833477458934,0.9832415517135147,0.998188017608607
ichi_conv_base|retr_m_pump,0.5860434368960323,-0.7629606802244365,-0.8089377016991833,0.03605339855739089,0.4698925069724579,0.9832415517135147,0.998188017608607
macd_hist|pump_mean,0.5878034845438262,0.074533593595682,0.065936228507547,0.024329083032372713,0.6258576289777172,0.9832415517135147,0.998188017608607
aroon_osc|retr_m_pump,0.5889782061153543,-30.15708502024292,-32.59389830508475,0.026079977724819625,0.6012068752591349,0.9832415517135147,0.998188017608607
delta_z20|at_entry,0.58979778889272,-1.422065165204792,-1.1442724136543516,-0.008023868099638478,0.8777497539346214,0.9832415517135147,0.998188017608607
rsi7|pump_mean,0.5901540100509743,60.54091644451161,60.08932431064677,0.006568994368419472,0.8952789602252935,0.9832415517135147,0.998188017608607
macd_sig|watch_slope,0.5907423171488244,0.0012709164219384,-0.0005056784853956,0.030821278984805012,0.5367551069041187,0.9832415517135147,0.998188017608607
macd_hist|entry_m_top,0.5925088553186079,-0.891737160907353,-0.822811972723998,0.013409512994310183,0.7881568325767743,0.9832415517135147,0.998188017608607
willr|pump_mean,0.5928032781714896,-34.94394291904798,-35.64805650837667,0.020609923580981928,0.6795958772899227,0.9832415517135147,0.998188017608607
stoch_k|pump_mean,0.5928032781714896,65.05605708095204,64.35194349162332,0.020609923580981928,0.6795958772899227,0.9832415517135147,0.998188017608607
uo|watch_max,0.594867648926114,73.96226942738562,73.72258888652313,-0.027434349461984055,0.5824438503512555,0.9832415517135147,0.998188017608607
ema10_dev|watch_max,0.5951631787027635,4.530439280664367,4.340137412529477,0.029026890775495275,0.5607363498459297,0.9832415517135147,0.998188017608607
roc60|entry_m_top,0.5954584568818718,-13.360511151065342,-13.560507073744333,0.042413290129674666,0.3951928939720313,0.9832415517135147,0.998188017608607
rsi7|watch_mean,0.596049180128585,54.3938463572056,54.26036446722296,-0.013853378720833207,0.7813194167030748,0.9832415517135147,0.998188017608607
tk_buy60|watch_max,0.5967286682688235,52.48046576940673,52.253151941094636,0.012003572797081601,0.8202020566120125,0.9832415517135147,0.998188017608607
s|rise_speed,0.5969354983237563,0.2478035593602161,0.2235699142100859,0.012211957958845443,0.8066841596820898,0.9832415517135147,0.998188017608607
ema20_dev|watch_max,0.5990067940764524,5.865249065388944,5.813647316534065,0.02274652610008726,0.6485036858580855,0.9832415517135147,0.998188017608607
trix|pump_mean,0.5995991142397876,0.0658105277374331,0.0652686669765768,-0.00893664221674442,0.8578817167010391,0.9832415517135147,0.998188017608607
sma5_dev|watch_min,0.5998951414203249,-3.583223532230184,-3.6663950818457858,0.07247782330585559,0.14589489584771823,0.9832415517135147,0.998188017608607
roc1|watch_min,0.6046441609075115,-3.771501627150157,-3.844282238442826,0.061042514924890684,0.22084674039852803,0.9832415517135147,0.998188017608607
dpo|entry_m_top,0.6049418861227589,1.5264732169829371,1.4924640312269233,0.005260873481889131,0.9160462457481395,0.9832415517135147,0.998188017608607
bb_pctb|retr_m_pump,0.6049418861227589,-0.3135619323297243,-0.3318429855054625,0.04902177562669418,0.3256746166119715,0.9832415517135147,0.998188017608607
zscore20|retr_m_pump,0.6049418861227589,-1.2224894622225324,-1.2937621334947806,0.04902177562669418,0.3256746166119715,0.9832415517135147,0.998188017608607
hv10|retr_m_pump,0.6073232832664639,0.2834555088581418,0.2610022029900045,-0.004803358747785448,0.9233238276918073,0.9832415517135147,0.998188017608607
uo|pump_mean,0.6103057366260016,55.14995184843018,54.90369589491901,-0.005604922016360287,0.9105781253004502,0.9832415517135147,0.998188017608607
macd|watch_slope,0.6109032016586925,-0.0020261761390746,-0.0023415738874289,0.031042574894379428,0.5338335713358154,0.9832415517135147,0.998188017608607
nvi|watch_slope,0.6115007632674359,-0.00325691404756,-0.0026900400463114,-0.02991789666973314,0.5487639975970451,0.9832415517135147,0.998188017608607
tk_buy5|watch_min,0.6143760880855933,38.41411263839057,38.30553117108563,-0.02738883274838352,0.6034795577075753,0.9832415517135147,0.998188017608607
macd|retr_m_pump,0.6144924457651768,-0.2831262173763047,-0.3703559584106732,0.03123620881525704,0.5312838091883583,0.9832415517135147,0.998188017608607
adi_slope|at_entry,0.6162905431755743,-0.1424561317686804,-0.1312470344807756,0.013599689166600697,0.7852252873877696,0.9832415517135147,0.998188017608607
cmf|at_entry,0.6162905431755743,-0.1424561317686804,-0.1312470344807756,0.013599689166600697,0.7852252873877696,0.9832415517135147,0.998188017608607
aroon_osc|watch_min,0.6167623062389405,-100.0,-100.0,-0.01264566905135881,0.799961151238201,0.9832415517135147,0.998188017608607
bb_width|watch_slope,0.6168904216813893,0.0183658693746242,0.0122907330457548,0.0361766035991523,0.46837528889157465,0.9832415517135147,0.998188017608607
pct_rank60|pump_mean,0.6171903928270301,77.44336569579288,75.8157894736842,0.015860422675264472,0.7506193708073242,0.9832415517135147,0.998188017608607
ppo|watch_slope,0.6198936447754086,-0.0021717396743606,-0.0022702614708804,0.03066458837777905,0.5388285602396762,0.9832415517135147,0.998188017608607
bb_width|watch_max,0.6219996365725766,14.140544950490256,14.20781224038764,-0.04142974829816227,0.40625384401478676,0.9832415517135147,0.998188017608607
ema10_50_x|watch_slope,0.6235058963509145,0.0018840217392621,-0.0006131060476744,0.02649363364789746,0.5954474195303041,0.9832415517135147,0.998188017608607
s|min_1m_ret,0.6238067439934252,-4.033423438117175,-4.124784768477918,0.05843441160834669,0.24124543811173377,0.9832415517135147,0.998188017608607
pct_rank60|watch_mean,0.6238073123135948,64.02322404371586,64.33928571428571,-0.004853860296668478,0.9225201859154778,0.9832415517135147,0.998188017608607
vpt_slope|watch_slope,0.6247120012065495,-2.6359830054951947e-05,-2.8653215953894356e-05,0.05619496606401748,0.2597865598414804,0.9832415517135147,0.998188017608607
ema10_50_x|entry_m_top,0.6265230440326701,-4.583670361741509,-4.89707307541547,0.0293797617975197,0.555979816389168,0.9832415517135147,0.998188017608607
ema5_dev|top_val,0.6268248216703567,1.1709591505730144,1.1568889011660088,-0.013243460914355847,0.7907189559674256,0.9832415517135147,0.998188017608607
lr_slope10|watch_max,0.6295460492889171,0.8525738378050566,0.8577527531775918,0.025809575918481334,0.6049852503037997,0.9832415517135147,0.998188017608607
roc15|watch_max,0.6295460648762687,9.41612604263207,9.561629706034028,-0.0051135610096579446,0.9183887759784582,0.9832415517135147,0.998188017608607
ichi_conv_base|retr_mean,0.6301518689485386,-0.2308230602780523,-0.2164333080459246,0.015405544563807059,0.7575447990906136,0.9832415517135147,0.998188017608607
macd_hist|retr_mean,0.6307575629667217,-0.1475024836425335,-0.1515832823633644,0.05218506962358767,0.29539023276934373,0.9832415517135147,0.998188017608607
rsi7|retr_m_pump,0.6331827549730478,-17.33971076702158,-18.017807560031837,0.049788849852727204,0.3181523531253959,0.9832415517135147,0.998188017608607
tk_buy1|at_entry,0.63715014976509,40.905426316346094,41.387947400198264,-0.02395228288061828,0.649676032326066,0.9832415517135147,0.998188017608607
kc_pos|retr_m_pump,0.6374363296741274,-0.846332727902282,-0.8995548613517333,0.05950075570005304,0.23275102058650776,0.9832415517135147,0.998188017608607
cvd_norm|entry_m_top,0.6382855558191625,-2.101895127901108,-2.101821373573724,-0.015074040551648916,0.772588818392096,0.9832415517135147,0.998188017608607
ema10_dev|at_entry,0.638653841535856,-2.633532422471574,-2.4437142926758804,0.06831237300735862,0.17055938841266288,0.9832415517135147,0.998188017608607
zscore20|watch_min,0.6389583566768506,-3.075326547738126,-2.941698038661273,-0.0205505837021106,0.6804675090265229,0.9832415517135147,0.998188017608607
bb_pctb|watch_min,0.6389583566768506,-0.2888046167529432,-0.2545296266141491,-0.0205505837021106,0.6804675090265229,0.9832415517135147,0.998188017608607
vwap_dev|retr_m_pump,0.6398723282700172,-0.3816282788970551,-0.6644165238486084,0.012990397468200085,0.7946279616248471,0.9832415517135147,0.998188017608607
rsi14|retr_m_pump,0.6398723282700172,-11.340812903781334,-12.365813715904936,0.04299128010402363,0.38877825589622794,0.9832415517135147,0.998188017608607
parkinson20|retr_m_pump,0.640481936351375,0.3314767546772313,0.3095280971544601,0.004788435832830595,0.9235613141412847,0.9832415517135147,0.998188017608607
cmf|watch_slope,0.640481936351375,-0.0005573976271092,-0.0004646641778392,-0.0003192047906196741,0.9948967193190995,0.9832415517135147,0.9987867265208704
adi_slope|watch_slope,0.640481936351375,-0.0005802227932193,-0.0004646641778392,-0.0006296742163877264,0.9899332928301314,0.9832415517135147,0.9987867265208704
tk_buy60|retr_mean,0.6415329072272238,50.38627521702859,50.14603098995285,0.05633497089627237,0.28574601279424305,0.9832415517135147,0.998188017608607
hv30|watch_max,0.6417017134695351,1.429512444037723,1.4736658169765593,-0.031136768629509547,0.5325924638912837,0.9832415517135147,0.998188017608607
roc1|retr_m_pump,0.6429227920259597,-0.4954114917100627,-0.5144210830522586,0.061021073157770694,0.22100925805564747,0.9832415517135147,0.998188017608607
lr_slope10|at_entry,0.6435336100457043,-0.41340393268203,-0.3812775643761528,0.002509233553628316,0.9599002351330755,0.9832415517135147,0.9987867265208704
sma5_dev|top_val,0.643838807788478,1.294288493803486,1.268559896208732,-0.01513075761160975,0.7617378295657856,0.9832415517135147,0.998188017608607
oi|z24h,0.6447559685690047,1.399195621498726,1.5879969468969124,-0.042953790829868756,0.389192393575151,0.9832415517135147,0.998188017608607
trix|watch_slope,0.6459792880753056,0.0001490951400763,-0.0001066472211646,0.02823597496226049,0.571468275446343,0.9832415517135147,0.998188017608607
ichi_conv_base|watch_max,0.6472031767650088,3.12191151677228,3.25484764542936,-0.02581139578831151,0.6049597855028696,0.9832415517135147,0.998188017608607
